,split,uri,labels
16057,train,09/271/861/9435/front_fr.3.400.jpg,17;18
16058,train,09/271/862/1650/front_fr.16.400.jpg,0
16059,train,09/271/862/4743/front_fr.23.400.jpg,0
16060,train,09/271/862/5405/front_fr.42.400.jpg,0
16061,train,09/271/862/6761/front_fr.18.400.jpg,0
16062,test,09/271/862/7096/front_fr.20.400.jpg,0
16063,train,09/271/862/8239/front_fr.3.400.jpg,0
16064,train,09/271/862/8598/front_fr.3.400.jpg,0
16065,train,09/271/950/0565/front_fr.15.400.jpg,0
16066,train,09/271/950/1197/front_fr.4.400.jpg,0
16067,train,09/271/970/0064/front_fr.7.400.jpg,0
16068,train,09/429/215/1004/front_fr.10.400.jpg,15;17
16069,train,09/574/612/6012/front_fr.8.400.jpg,4;14
16070,train,09/575/106/7010/front_fr.316.400.jpg,4;14
16071,test,09/575/151/0011/front_fr.290.400.jpg,4;14
16072,train,09/575/162/1014/front_fr.12.400.jpg,4;14
16073,train,09/575/188/5010/front_fr.5.400.jpg,4;14
16074,train,09/575/191/5014/front_fr.50.400.jpg,4;14
16075,train,09/575/212/4019/front_fr.14.400.jpg,4;14
16076,test,09/575/214/0019/front_fr.3.400.jpg,4;14
16077,train,09/575/244/8016/front_fr.8.400.jpg,4
16078,train,09/575/293/8012/front_fr.13.400.jpg,4;14
16079,test,09/575/302/5018/front_fr.53.400.jpg,4
16080,train,09/575/383/5013/front_fr.511.400.jpg,4;14
16081,train,09/575/413/4016/front_fr.239.400.jpg,4;14
16082,train,09/575/434/8017/front_fr.13.400.jpg,4;14
16083,train,09/575/508/3016/front_fr.5.400.jpg,4;14
16084,train,09/575/513/6019/front_fr.18.400.jpg,4
16085,test,09/575/571/5016/front_fr.4.400.jpg,4
16086,train,09/575/609/6015/front_fr.3.400.jpg,4
16087,train,09/575/619/2014/front_fr.611.400.jpg,4;14
16088,train,09/575/630/3014/front_fr.15.400.jpg,4;14
16089,test,09/575/631/0012/front_fr.473.400.jpg,4;14
16090,train,09/575/632/3012/front_fr.68.400.jpg,4;14
16091,train,09/575/640/2014/front_fr.14.400.jpg,4;14
16092,train,09/575/646/7013/front_fr.6.400.jpg,4
16093,train,09/575/661/7012/front_fr.40.400.jpg,4
16094,train,09/575/663/8017/front_fr.4.400.jpg,4;14
16095,test,09/575/672/2013/front_fr.14.400.jpg,4;14
16096,train,09/575/697/2012/front_fr.4.400.jpg,4
16097,train,09/575/704/0017/front_fr.8.400.jpg,4;14
16098,train,09/575/719/7018/front_fr.39.400.jpg,4;14
16099,train,09/575/728/7016/front_en.4.400.jpg,4;14
16100,train,09/575/737/0015/front_fr.161.400.jpg,4;14
16101,train,09/575/741/7109/front_fr.6.400.jpg,4;14
16102,train,09/575/762/5108/front_fr.8.400.jpg,4;14
16103,train,09/575/769/4104/front_fr.79.400.jpg,4
16104,train,09/575/804/9019/front_fr.623.400.jpg,4;14
16105,train,09/575/809/7027/front_fr.3.400.jpg,4;8;14
16106,train,09/575/816/5016/front_fr.12.400.jpg,4
16107,train,09/575/823/6013/front_fr.5.400.jpg,4;14
16108,train,09/575/836/4013/front_fr.13.400.jpg,4;14
16109,train,09/575/852/0013/front_fr.6.400.jpg,4
16110,train,09/575/861/7010/front_fr.5.400.jpg,4;14
16111,train,09/575/872/7016/front_fr.3.400.jpg,4
16112,train,09/575/892/4019/front_fr.15.400.jpg,4
16113,train,09/575/894/2013/front_fr.4.400.jpg,4;14
16114,train,09/575/896/0017/front_fr.4.400.jpg,4;14
16115,train,09/575/905/5019/front_fr.59.400.jpg,4;14
16116,train,09/575/912/5019/front_fr.40.400.jpg,4;14
16117,train,09/575/913/5018/front_fr.42.400.jpg,4
16118,train,09/575/922/4019/front_fr.4.400.jpg,4;14
16119,train,09/575/932/3019/front_fr.4.400.jpg,4;14
16120,train,09/575/945/0012/front_fr.4.400.jpg,4
16121,train,09/575/949/6010/front_fr.193.400.jpg,4;14
16122,test,09/575/953/7010/front_fr.310.400.jpg,4;14
16123,train,09/575/957/7016/front_fr.4.400.jpg,4;14
16124,train,09/848/579/4580/front_fr.3.400.jpg,12;16
16125,train,10/008/000/0444/front_fr.43.400.jpg,7;11
16126,train,10/008/000/1069/front_fr.21.400.jpg,8
16127,train,10/008/000/1359/front_fr.9.400.jpg,8
16128,train,10/008/000/1830/front_fr.18.400.jpg,8
16129,train,10/008/000/2226/front_fr.13.400.jpg,8
16130,train,10/008/000/2530/front_fr.3.400.jpg,8
16131,train,10/008/000/5203/front_fr.13.400.jpg,8
16132,train,10/008/000/6170/front_fr.8.400.jpg,8
16133,train,10/008/004/0068/front_fr.4.400.jpg,8
16134,train,10/008/005/5031/front_fr.3.400.jpg,7;11
16135,train,10/015/000/1500/front_fr.3.400.jpg,4;14
16136,train,10/015/064/6091/front_fr.3.400.jpg,4;14
16137,train,10/015/097/8130/front_fr.12.400.jpg,4
16138,train,10/019/012/8519/front_fr.4.400.jpg,8
16139,test,10/088/096/1723/front_fr.9.400.jpg,0
16140,train,10/088/204/0808/front_fr.3.400.jpg,0
16141,train,10/115/001/0578/front_fr.4.400.jpg,21
16142,train,10/115/002/6562/front_fr.3.400.jpg,12
16143,train,10/174/093/0460/front_fr.4.400.jpg,1;13
16144,train,10/262/100/3402/front_fr.4.400.jpg,1;13
16145,train,10/262/100/3570/front_en.15.400.jpg,1;13
16146,test,10/262/100/3662/front_fr.24.400.jpg,1;13
16147,train,10/262/100/3747/front_fr.14.400.jpg,1;13
16148,train,10/262/100/3792/front_fr.23.400.jpg,1;13
16149,train,10/262/100/3921/front_fr.4.400.jpg,1;13
16150,train,10/262/100/4041/front_fr.5.400.jpg,1;13
16151,train,10/262/100/4331/front_fr.4.400.jpg,1;13
16152,train,10/262/100/5017/front_fr.16.400.jpg,1;13
16153,train,10/262/100/5529/front_fr.4.400.jpg,1;13
16154,train,10/262/100/6229/front_fr.4.400.jpg,1;13
16155,train,10/262/100/7073/front_fr.4.400.jpg,1;13
16156,train,10/262/101/0325/front_fr.11.400.jpg,1;13
16157,train,10/262/101/1278/front_fr.3.400.jpg,1;13
16158,train,10/262/101/2251/front_fr.3.400.jpg,1;13
16159,train,10/262/101/2763/front_fr.20.400.jpg,1;13
16160,train,10/262/101/3975/front_fr.7.400.jpg,1;13
16161,train,10/262/999/3224/front_fr.5.400.jpg,1;13;20
16162,train,10/287/000/0887/front_fr.8.400.jpg,7;22
16163,train,10/287/000/4717/front_fr.3.400.jpg,7;22
16164,train,10/287/000/6100/front_fr.13.400.jpg,7;22
16165,train,10/287/000/7367/front_fr.6.400.jpg,7;22
16166,train,10/287/001/0848/front_fr.11.400.jpg,7;11;22
16167,train,10/287/001/2514/front_fr.4.400.jpg,7;22
16168,train,10/287/002/5972/front_fr.3.400.jpg,7
16169,train,10/287/004/0227/front_fr.27.400.jpg,7;22
16170,train,10/287/004/2016/front_fr.4.400.jpg,7;22
16171,train,10/287/004/4072/front_fr.4.400.jpg,7;22
16172,train,10/287/004/4973/front_fr.4.400.jpg,7;22
16173,train,10/287/004/5420/front_fr.3.400.jpg,7;22
16174,train,10/287/004/5697/front_en.5.400.jpg,7;22
16175,train,10/287/004/6243/front_fr.20.400.jpg,1;13
16176,train,10/287/005/3838/front_es.3.400.jpg,7;22
16177,train,10/287/005/7300/front_fr.3.400.jpg,7;22
16178,train,10/287/005/9151/front_fr.3.400.jpg,7;22
16179,train,10/321/000/0000/front_fr.13.400.jpg,1;13;20
16180,train,10/322/000/9130/front_fr.37.400.jpg,1;13
16181,train,10/322/000/9260/front_fr.48.400.jpg,1;13
16182,train,10/322/000/9451/front_fr.18.400.jpg,1;13
16183,train,10/322/000/9819/front_fr.8.400.jpg,1;13
16184,test,10/322/002/0098/front_fr.6.400.jpg,1;13
16185,test,10/322/002/0852/front_fr.5.400.jpg,1;13
16186,train,10/322/002/3440/front_fr.30.400.jpg,1;13
16187,train,10/322/002/5338/front_fr.56.400.jpg,1;13
16188,train,10/322/002/5994/front_fr.34.400.jpg,1;13
16189,train,10/322/002/8728/front_fr.11.400.jpg,1;13
16190,train,10/322/002/8919/front_fr.6.400.jpg,1;13
16191,test,10/322/002/8964/front_fr.12.400.jpg,1;13
16192,train,10/322/003/0493/front_fr.32.400.jpg,1;13
16193,train,10/322/003/3579/front_fr.16.400.jpg,1;13
16194,train,10/322/003/4798/front_fr.9.400.jpg,1;13
16195,train,10/322/003/5559/front_fr.16.400.jpg,1;13
16196,train,10/322/003/5689/front_fr.18.400.jpg,1;13
16197,train,10/322/003/5863/front_fr.10.400.jpg,1;13
16198,train,10/322/003/6440/front_fr.7.400.jpg,1;13
16199,train,10/322/003/6587/front_fr.7.400.jpg,1;13
16200,train,10/322/003/7331/front_fr.11.400.jpg,1;13
16201,train,10/322/003/7508/front_fr.9.400.jpg,1;13
16202,train,10/322/003/7607/front_fr.16.400.jpg,1;13
16203,test,10/322/003/7720/front_fr.24.400.jpg,1;13
16204,train,10/322/003/9663/front_fr.8.400.jpg,1;13
16205,train,10/322/003/9823/front_fr.8.400.jpg,1;13
16206,train,10/322/004/0164/front_fr.8.400.jpg,1;13
16207,test,10/322/004/0539/front_fr.6.400.jpg,1;13
16208,train,10/322/004/0812/front_fr.4.400.jpg,1;13
16209,test,10/322/004/1079/front_fr.4.400.jpg,1;13
16210,train,10/322/004/1758/front_fr.4.400.jpg,1;13
16211,train,10/322/004/2632/front_fr.4.400.jpg,1;13
16212,train,10/322/004/2885/front_fr.4.400.jpg,1;13
16213,train,10/322/004/4087/front_fr.31.400.jpg,1;13;20
16214,train,10/322/004/4841/front_fr.4.400.jpg,1;13
16215,train,10/322/004/5299/front_fr.3.400.jpg,1;13
16216,train,10/322/004/5633/front_fr.17.400.jpg,1;13
16217,train,10/322/004/6807/front_fr.12.400.jpg,1;13
16218,train,10/322/004/7491/front_fr.3.400.jpg,1;13;20
16219,train,10/322/004/7651/front_fr.3.400.jpg,1;13
16220,test,10/322/005/9777/front_de.12.400.jpg,1;13
16221,train,10/322/008/0016/front_fr.12.400.jpg,1;13
16222,train,10/322/046/4144/front_fr.24.400.jpg,1;13
16223,test,10/325/000/0008/front_fr.22.400.jpg,1;13;20
16224,train,10/339/000/0005/front_fr.16.400.jpg,1;13;20
16225,train,10/418/500/2594/front_fr.4.400.jpg,0
16226,train,10/431/000/0006/front_fr.13.400.jpg,1
16227,train,10/454/000/0869/front_fr.4.400.jpg,21
16228,train,10/454/105/8821/front_fr.3.400.jpg,4;12;14
16229,train,10/454/240/6553/front_fr.4.400.jpg,4;8
16230,train,10/454/401/1434/front_fr.4.400.jpg,4
16231,train,10/454/401/2868/front_fr.26.400.jpg,4
16232,train,10/454/401/5432/front_fr.6.400.jpg,15
16233,train,10/454/401/6125/front_fr.7.400.jpg,18
16234,train,10/454/401/8600/front_fr.3.400.jpg,4
16235,train,10/454/401/9249/front_fr.11.400.jpg,12
16236,train,10/454/407/2336/front_fr.4.400.jpg,4
16237,train,10/454/407/2527/front_fr.4.400.jpg,4;14
16238,train,10/454/407/3531/front_fr.15.400.jpg,4
16239,train,10/454/407/3780006/front_fr.5.400.jpg,8;18
16240,train,10/454/407/3845/front_fr.3.400.jpg,4;14
16241,train,10/454/407/4033/front_fr.4.400.jpg,8
16242,train,10/454/407/4231/front_fr.3.400.jpg,21
16243,train,10/454/407/4453/front_fr.5.400.jpg,4;15
16244,train,10/454/407/5047/front_fr.3.400.jpg,12;16
16245,train,10/454/407/5931/front_fr.13.400.jpg,8
16246,train,10/454/407/7027/front_fr.5.400.jpg,4;8
16247,train,10/454/411/2155/front_fr.5.400.jpg,4;8
16248,train,10/468/066/1036/front_fr.12.400.jpg,12;16
16249,train,10/468/066/1333/front_fr.13.400.jpg,12;16
16250,train,10/469/001/7823/front_fr.4.400.jpg,0
16251,train,10/469/164/1409/front_fr.4.400.jpg,0
16252,train,10/470/001/1001/front_fr.9.400.jpg,8
16253,train,10/471/000/9593/front_fr.3.400.jpg,7;11;22
16254,train,10/471/660/5591/front_fr.4.400.jpg,18
16255,test,10/493/161/6013/front_fr.12.400.jpg,0
16256,train,10/494/816/5023/front_fr.15.400.jpg,0
16257,train,10/556/003/8603/front_fr.4.400.jpg,1;13
16258,train,10/556/007/0207/front_fr.4.400.jpg,1;13
16259,train,10/556/020/1007/front_fr.4.400.jpg,1;13
16260,train,10/556/030/4609/front_fr.18.400.jpg,1;13
16261,train,10/556/051/0109/front_fr.4.400.jpg,1;13
16262,train,10/556/090/0900/front_fr.4.400.jpg,1;13
16263,train,10/556/104/5402/front_fr.9.400.jpg,1;13
16264,train,10/556/110/3904/front_fr.4.400.jpg,1;13
16265,train,10/592/000/0004/front_fr.11.400.jpg,1;13
16266,train,10/600/351/1011/front_fr.17.400.jpg,18;19;23
16267,train,10/613/000/1003/front_en.3.400.jpg,1;13
16268,train,10/613/000/2628/front_fr.23.400.jpg,1;27
16269,train,10/613/135/5655/front_fr.16.400.jpg,21
16270,train,10/622/000/0282/front_fr.3.400.jpg,8;29
16271,train,10/622/000/1968/front_fr.4.400.jpg,18;29
16272,train,10/622/000/2460/front_fr.8.400.jpg,3;9;18
16273,train,10/622/002/5292/front_fr.10.400.jpg,8;18
16274,train,10/622/003/1514/front_fr.4.400.jpg,8
16275,train,10/622/003/3211/front_fr.16.400.jpg,8;18
16276,train,10/622/003/3785/front_fr.4.400.jpg,8
16277,test,10/622/003/3914/front_fr.4.400.jpg,8;18
16278,test,10/652/000/8209/front_fr.4.400.jpg,12
16279,train,10/698/000/2007/front_fr.19.400.jpg,1;13
16280,train,10/740/000/7909/front_fr.7.400.jpg,3;9
16281,train,10/746/000/0513/front_fr.4.400.jpg,0
16282,test,10/746/000/8373/front_fr.12.400.jpg,0
16283,train,10/746/880/0016/front_fr.15.400.jpg,1;27
16284,train,10/746/880/1716/front_fr.3.400.jpg,1;20
16285,train,10/776/121/0406/front_fr.15.400.jpg,19;23
16286,train,10/776/123/0206/front_fr.9.400.jpg,18;19;23
16287,train,10/783/487/4887/front_fr.3.400.jpg,0
16288,test,10/787/200/2808/front.15.400.jpg,0
16289,train,10/787/290/0500/front_fr.8.400.jpg,0
16290,train,10/802/072/8359/front_fr.7.400.jpg,0
16291,train,10/844/000/2114/front_fr.5.400.jpg,0
16292,train,10/985/001/5039/front_fr.13.400.jpg,0
16293,train,10/985/001/8559/front_fr.6.400.jpg,0
16294,train,10/985/001/8832/front_fr.3.400.jpg,0
16295,test,10/985/011/8068/front_fr.4.400.jpg,0
16296,train,11/000/233/7008/front_fr.5.400.jpg,0
16297,train,11/030/224/7182/front_fr.3.400.jpg,3;24
16298,train,11/032/050/3109/front_fr.6.400.jpg,1;26
16299,train,11/067/110/4864/front_fr.22.400.jpg,1;17;26
16300,train,11/077/000/2863/front_fr.3.400.jpg,12;16
16301,test,11/077/000/3136/front_fr.4.400.jpg,12;16
16302,train,11/077/000/3181/front_fr.4.400.jpg,12;16
16303,train,11/077/002/1864/front_fr.3.400.jpg,12;16
16304,train,11/077/040/1017/front_fr.4.400.jpg,12;16
16305,train,11/077/042/0148/front_fr.12.400.jpg,12;16
16306,train,11/077/044/1082/front_fr.11.400.jpg,12;16
16307,train,11/077/044/2027/front_fr.3.400.jpg,12;16
16308,train,11/077/044/2072/front_fr.3.400.jpg,12;16
16309,train,11/077/044/3017/front_fr.4.400.jpg,12;16
16310,train,11/077/655/0009/front_fr.5.400.jpg,12;16
16311,train,11/084/200/9622/front_fr.3.400.jpg,1;13;20
16312,train,11/084/276/2145/front_fr.4.400.jpg,1;20
16313,train,11/084/420/2144/front_fr.4.400.jpg,1;13;20
16314,train,11/084/433/5149/front_fr.4.400.jpg,1;13;20
16315,train,11/084/434/5148/front_fr.12.400.jpg,1;13;20
16316,train,11/084/441/2147/front_fr.7.400.jpg,1;20
16317,train,11/084/446/3149/front_fr.4.400.jpg,1;13;20
16318,train,11/084/447/1144/front_en.7.400.jpg,1;13;20
16319,train,11/084/480/1149/front_fr.3.400.jpg,1;13;20
16320,train,11/084/483/5144/front_fr.3.400.jpg,1;13;20
16321,train,11/084/505/0935/front_fr.24.400.jpg,1;13;20
16322,train,11/084/505/1321/front_fr.9.400.jpg,1;13;20
16323,train,11/084/505/1635/front_fr.4.400.jpg,1;13;20
16324,train,11/084/526/0082/front_fr.21.400.jpg,1;13;20
16325,train,11/084/580/2145/front_fr.6.400.jpg,1;13;20
16326,train,11/084/580/4439/front_fr.8.400.jpg,1;20
16327,train,11/084/618/3120/front_fr.3.400.jpg,1;13;20
16328,train,11/084/619/0661/front_fr.3.400.jpg,1;13;20
16329,train,11/190/030/0330/front_fr.37.400.jpg,0
16330,train,11/190/030/8275/front_fr.3.400.jpg,3;9;16
16331,test,11/190/030/8374/front_fr.78.400.jpg,0
16332,train,11/190/035/0120/front_fr.4.400.jpg,3;9;16
16333,train,11/190/035/0588/front_fr.31.400.jpg,3;9;16
16334,train,11/190/035/0649/front_fr.3.400.jpg,3;9;16
16335,train,11/190/039/0010/front_fr.25.400.jpg,3;9;16
16336,train,11/190/041/0015/front_fr.21.400.jpg,3;9;16
16337,train,11/190/210/0037/front_fr.97.400.jpg,3;9;16
16338,test,11/190/210/0136/front_fr.8.400.jpg,3;9;16
16339,train,11/195/000/1355/front_fr.8.400.jpg,29
16340,train,11/195/000/2253/front_fr.4.400.jpg,29
16341,train,11/195/021/4908/front_fr.25.400.jpg,29
16342,train,11/195/022/1609/front_fr.6.400.jpg,29
16343,train,11/195/023/2704/front_fr.6.400.jpg,29
16344,train,11/195/027/5008/front_fr.4.400.jpg,3;9
16345,train,11/195/089/2106/front_fr.3.400.jpg,18;29
16346,train,11/195/201/6913/front_fr.10.400.jpg,3;9
16347,train,11/195/202/1511/front_fr.4.400.jpg,3;9
16348,train,11/195/202/1962/front_fr.19.400.jpg,29
16349,train,11/195/202/2587/front_fr.4.400.jpg,3;9;16
16350,test,11/195/202/9708/front_fr.3.400.jpg,3;9
16351,train,11/195/740/0182/front_fr.4.400.jpg,29
16352,test,11/230/022/4516/front_fr.5.400.jpg,18
16353,train,11/230/627/1521/front_fr.6.400.jpg,18
16354,train,11/272/901/2886/front_fr.16.400.jpg,0
16355,train,11/294/000/3250/front_fr.4.400.jpg,8;18
16356,train,11/294/006/1076/front_fr.5.400.jpg,3;9;18
16357,train,11/294/013/5111/front_fr.4.400.jpg,8;29
16358,train,11/294/014/5240/front_fr.12.400.jpg,29
16359,train,11/294/015/0008/front_fr.3.400.jpg,18;29
16360,train,11/294/017/0402/front_fr.4.400.jpg,8
16361,train,11/294/073/1849/front_fr.16.400.jpg,18
16362,train,11/294/074/6478/front_fr.4.400.jpg,8
16363,train,11/294/077/7854/front_fr.4.400.jpg,18
16364,train,11/294/078/8065/front_fr.4.400.jpg,18;29
16365,train,11/294/078/8669/front_fr.4.400.jpg,8
16366,test,11/294/080/5014/front_fr.4.400.jpg,8
16367,train,11/294/081/2784/front_fr.4.400.jpg,29
16368,train,11/294/082/7719/front_fr.3.400.jpg,8
16369,train,11/294/083/5165/front_fr.3.400.jpg,29
16370,test,11/294/087/2658/front_fr.3.400.jpg,8
16371,train,11/301/012/4028/front_fr.5.400.jpg,7;12;22
16372,train,11/301/012/5148/front_fr.18.400.jpg,18
16373,train,11/301/012/5865/front_fr.8.400.jpg,18
16374,train,11/301/012/7371/front_fr.4.400.jpg,4;14
16375,train,11/301/013/0234/front_fr.9.400.jpg,4;14
16376,train,11/301/013/0784/front_fr.4.400.jpg,1
16377,train,11/301/013/2078/front_fr.4.400.jpg,8
16378,train,11/301/013/2382/front_fr.14.400.jpg,4;8
16379,test,11/301/013/3105/front_fr.16.400.jpg,8;18
16380,train,11/301/013/3242/front_fr.7.400.jpg,4;8;15
16381,test,11/301/013/3983/front_fr.4.400.jpg,4;8;14
16382,train,11/301/013/6571/front_fr.12.400.jpg,7;22
16383,train,11/301/013/6984/front_fr.4.400.jpg,8
16384,train,11/301/014/1339/front_fr.4.400.jpg,4
16385,train,11/301/014/2527/front_fr.13.400.jpg,7;12;22
16386,train,11/301/014/3166/front_fr.3.400.jpg,4;8
16387,train,11/301/014/3708/front_fr.4.400.jpg,4;14
16388,train,11/301/015/3066/front_fr.19.400.jpg,4
16389,train,11/301/015/5060/front_fr.3.400.jpg,4
16390,train,11/359/000/6820/front_fr.31.400.jpg,0
16391,train,11/388/010/5219/front_fr.3.400.jpg,0
16392,train,11/391/031/4017/front_fr.7.400.jpg,0
16393,train,11/393/001/0104/front_fr.7.400.jpg,0
16394,train,11/446/021/0064/front_fr.16.400.jpg,0
16395,train,11/643/005/6566/front_fr.31.400.jpg,1;27
16396,train,11/643/005/7716/front_fr.19.400.jpg,1;27
16397,train,11/643/020/2017/front_fr.23.400.jpg,1;27
16398,train,11/643/020/8422/front_fr.6.400.jpg,1;27
16399,train,11/643/020/9023/front_en.33.400.jpg,1;27
16400,train,11/643/020/9634/front_fr.4.400.jpg,1;27
16401,train,11/643/021/0364/front_fr.10.400.jpg,1;27
16402,train,11/643/021/0623/front_fr.19.400.jpg,1;27
16403,train,11/643/021/1002/front_fr.23.400.jpg,1;26;27
16404,train,11/643/021/1316/front_fr.41.400.jpg,1;27
16405,test,11/643/021/1989/front_fr.3.400.jpg,1;27
16406,train,11/643/021/3884/front_fr.28.400.jpg,1;27
16407,test,11/674/001/0210/front_fr.27.400.jpg,1;13
16408,train,11/674/002/1957/front_fr.40.400.jpg,1;13
16409,train,11/674/002/7317/front_fr.39.400.jpg,1;13;20
16410,train,11/674/002/9717/front_fr.16.400.jpg,1;13
16411,train,11/674/003/0997/front_fr.13.400.jpg,1;13
16412,test,11/674/003/3783/front_fr.4.400.jpg,1;13
16413,train,11/674/003/3899/front_fr.52.400.jpg,1;13
16414,train,11/674/003/4285/front_fr.4.400.jpg,1;13
16415,train,11/674/003/4735/front_fr.13.400.jpg,1;13
16416,train,11/674/003/4964/front_fr.20.400.jpg,1;13
16417,test,11/674/003/5190/front_fr.18.400.jpg,1;13
16418,test,11/674/003/6548/front_fr.20.400.jpg,1;13
16419,train,11/674/003/7361/front_fr.18.400.jpg,1;13
16420,train,11/775/000/0550/front_fr.4.400.jpg,19;23
16421,train,11/775/105/6136/front_fr.4.400.jpg,19;23
16422,train,11/907/001/2008/front_fr.4.400.jpg,0
16423,train,11/907/002/5008/front_fr.3.400.jpg,0
16424,train,11/907/005/0000/front_fr.19.400.jpg,0
16425,train,11/907/005/5296/front_fr.4.400.jpg,0
16426,train,11/932/000/3305/front_fr.15.400.jpg,4;14
16427,train,11/932/000/6504/front_fr.3.400.jpg,4;14
16428,train,11/978/006/4359/front_fr.4.400.jpg,0
16429,train,11/978/025/1889/front_de.4.400.jpg,0
16430,train,11/978/025/6068/front_fr.3.400.jpg,0
16431,train,11/978/025/7645/front_fr.7.400.jpg,0
16432,train,11/978/025/9762/front_fr.4.400.jpg,0
16433,train,11/978/025/9960/front_fr.6.400.jpg,0
16434,train,11/978/026/5916/front_fr.3.400.jpg,0
16435,train,11/978/026/8344/front_en.10.400.jpg,0
16436,test,11/978/026/8894/front_fr.4.400.jpg,0
16437,train,12/000/361/7696/front_es.4.400.jpg,4;14
16438,train,1200417/front_fr.15.400.jpg,12;16
16439,test,12/047/000/5163/front_fr.4.400.jpg,1;20
16440,train,12/047/003/7584/front_fr.4.400.jpg,1;20
16441,test,12/047/022/0153/front_fr.4.400.jpg,1;13
16442,train,12/058/000/6999/front_fr.8.400.jpg,0
16443,train,12/058/143/8805/front_fr.4.400.jpg,0
16444,train,12/127/511/2124/front_fr.3.400.jpg,1
16445,train,12/247/006/0449/front_fr.4.400.jpg,4;14
16446,train,12/302/000/0717/front_fr.3.400.jpg,4;14
16447,train,12/307/020/1317/front_fr.13.400.jpg,4;15
16448,train,12/315/051/1152/front_fr.3.400.jpg,8
16449,train,12/334/000/6314/front_fr.5.400.jpg,0
16450,train,12/334/000/8288/front_fr.47.400.jpg,0
16451,train,12/334/000/9773/front_fr.3.400.jpg,0
16452,train,12/334/004/0073/front_fr.4.400.jpg,0
16453,train,12/334/044/4543/front_fr.12.400.jpg,0
16454,train,12/334/900/5653/front_fr.4.400.jpg,0
16455,train,12/334/901/1197/front_fr.11.400.jpg,0
16456,train,12/334/901/2132/front_fr.11.400.jpg,0
16457,train,12/334/901/2767/front_fr.9.400.jpg,0;15
16458,train,12/334/901/4136/front_fr.4.400.jpg,0
16459,train,12/334/901/4617/front_fr.16.400.jpg,0
16460,train,12/334/901/4761/front_fr.16.400.jpg,0
16461,train,12/334/901/5263/front_fr.3.400.jpg,0
16462,test,12/334/901/5669/front_fr.15.400.jpg,0
16463,train,12/334/901/5959/front_fr.4.400.jpg,0
16464,train,12/345/190/0587/front_fr.4.400.jpg,12;16
16465,train,12/345/600/0275/front_fr.4.400.jpg,3;24
16466,train,12/345/600/0343/front_fr.4.400.jpg,3;24
16467,train,12/345/600/1692/front_fr.6.400.jpg,1
16468,train,12/345/600/2941/front_fr.4.400.jpg,26
16469,train,12/345/600/3627/front_fr.11.400.jpg,3;24
16470,train,12/345/600/7816/front_fr.4.400.jpg,1
16471,train,12/345/600/8844/front_fr.3.400.jpg,3;24
